update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
340,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
341,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
342,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
343,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
344,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
345,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
346,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
347,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
348,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
349,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
350,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
351,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
352,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
353,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
354,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
355,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
356,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
357,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
358,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
359,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
360,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
361,130,0,859,1715,0.394994,21,100,123,221,281,56,35,22,0,0
